name,sex,NameCount,Rand
Emmanuel,F,44,"0,340958398"
Emmanuela,F,6,"0,855731086"
Emmanuele,F,118,"0,209627088"
Emmanuèle,F,7,"0,603333774"
Emmanuella,F,421,"0,221265634"
Emmanuelle,F,77627,"0,638350488"
Emma-Rose,F,3,"0,509972001"
Emmaus,M,36,"0,026266721"
Emme,F,74,"0,405604829"
Emmelie,F,11,"0,899862043"
Emmeline,F,435,"0,255656735"
Emmelyne,F,3,"0,40267713"
Emmeric,M,3,"0,907379994"
Emmerick,M,3,"0,375601271"
Emmi,F,6,"0,336494674"
Emmie,F,1467,"0,534265868"
Emmy,F,10343,"0,865653146"
Émmy,F,3,"0,59556051"
Emna,F,2456,"0,116312815"
Emrah,M,25,"0,272544932"
Emran,M,8,"0,262212231"
Emre,M,1650,"0,491114552"
Emric,M,3,"0,387427975"
Emrick,M,151,"0,687063568"
Emrys,M,350,"0,963628204"
Emy,F,10839,"0,176212523"
Émy,F,271,"0,910780008"
Emylie,F,4,"0,56016738"
Emyr,M,3,"0,262271971"
Ena,F,133,"0,627621224"
Enael,M,49,"0,713162734"
Enaël,M,464,"0,282053162"
Énaël,M,18,"0,241093905"
Enaelle,F,12,"0,399531603"
Enaëlle,F,21,"0,279715065"
Enaitz,M,11,"0,814885668"
Enara,F,6,"0,689119684"
Enaut,M,30,"0,223710769"
Enaya,F,14,"0,723353359"
Encarnacion,F,84,"0,462611545"
Endrick,M,56,"0,837592552"
Endy,M,38,"0,29025241"
Endza,F,3,"0,756788787"
Enea,F,323,"0,723262111"
Enea,M,3,"0,445035334"
Enéa,F,71,"0,952191995"
Énéa,F,21,"0,704665431"
Eneka,F,32,"0,08231404"
Eneko,M,575,"0,060682161"
Eneour,M,3,"0,652667293"
Enes,M,2113,"0,146942296"
Engelbert,M,3,"0,776308177"
Engie,F,3,"0,249024759"
Engin,M,10,"0,124190939"
Engrace,F,168,"0,83975989"
Enguerran,M,67,"0,799043649"
Enguerrand,M,486,"0,955966479"
Enide,F,27,"0,563497161"
Enimie,F,17,"0,112579808"
Enio,M,6,"0,570246606"
Eniola,F,3,"0,03896001"
Enis,M,209,"0,268526701"
Enjy,M,3,"0,6011957"
Enki,M,29,"0,427393664"
Ennemond,M,49,"0,689951528"
Ennio,M,82,"0,587964701"
Enoa,M,3,"0,708635816"
Enoah,M,3,"0,126211467"
Enoal,M,3,"0,419604364"
Enoch,M,3,"0,723497061"
Enogat,F,41,"0,379930249"
Enogat,M,95,"0,966368875"
Enoha,F,3,"0,719741032"
Enoha,M,332,"0,994396744"
Enola,F,6910,"0,946772832"
Énola,F,150,"0,224857899"
Enor,M,4,"0,364754193"
Enora,F,12599,"0,035176007"
Énora,F,536,"0,000408102"
Enorah,F,19,"0,657672509"
Enrick,M,251,"0,760318586"
Enrico,M,159,"0,328170421"
Enrike,M,3,"0,670914533"
Enrique,M,698,"0,635106471"
Ensar,M,96,"0,682146671"
Enso,M,3,"0,563127183"
Envel,M,52,"0,464297555"
Enya,F,43,"0,460998181"
Enyo,M,3,"0,923052109"
Enys,M,3,"0,333543682"
Enza,F,254,"0,149241471"
Enzio,M,3,"0,909113922"
Enzo,M,111098,"0,456240892"
Eole,M,7,"0,807314546"
Eole,F,3,"0,476314836"
Eolia,F,13,"0,295576163"
Eowyn,F,3,"0,718997365"
Ephraim,M,45,"0,465523918"
Ephraïm,M,61,"0,017571134"
Ephrem,M,51,"0,690425175"
Epiphane,M,415,"0,428915904"
Epiphane,F,3,"0,803225117"
Epiphanie,F,91,"0,374432225"
Eponine,F,32,"0,140498965"
Era,F,3,"0,817794765"
Eray,M,87,"0,357605976"
Erblin,M,3,"0,37714154"
Ercan,M,3,"0,649393835"
Erdal,M,6,"0,393447091"
Erdem,M,105,"0,953718144"
Erdi,M,3,"0,891447973"
Erell,F,749,"0,491248164"
Erembert,M,3,"0,720204622"
Eren,M,851,"0,376108028"
Erhan,M,12,"0,216401421"
Erhard,M,3,"0,185693426"
Eribert,M,3,"0,380113271"
Eric,M,315372,"0,995334474"
Éric,M,1246,"0,394088535"
Erica,F,462,"0,277333235"
Erich,M,458,"0,883099003"
Erick,M,4735,"0,091657332"
Ericka,F,411,"0,52877545"
Erickson,M,38,"0,699576745"
Erik,M,926,"0,832020718"
Erika,F,6857,"0,207682423"
Erin,F,1176,"0,226774565"
Erina,F,80,"0,472871197"
Erine,F,2004,"0,593601389"
Érine,F,34,"0,144292642"
Erion,M,6,"0,802800712"
Erique,F,21,"0,677895282"
Eris,M,7,"0,251711333"
Erita,F,7,"0,172386264"
Erkan,M,100,"0,578442607"
Erle,M,6,"0,856696209"
Ermenegildo,M,3,"0,021694293"
Ermes,M,3,"0,050273942"
Ermida,F,3,"0,089413982"
Ermin,M,4,"0,069873039"
Ermine,F,7,"0,815198014"
Erminia,F,22,"0,666271741"
Erminie,F,23,"0,368767643"
Erna,F,2502,"0,514786748"
Ernest,F,31,"0,861166009"
Ernest,M,50053,"0,994807482"
Ernesta,F,21,"0,266686876"
Erneste,F,15,"0,951688476"
Erneste,M,15,"0,224941966"
Ernestine,F,13166,"0,963189588"
Ernesto,M,55,"0,633564215"
Ernst,M,7,"0,189228126"
Eroan,M,3,"0,801261976"
Erol,M,10,"0,246783954"
Eron,M,3,"0,638590632"
Eros,M,76,"0,414934075"
Ersin,M,19,"0,093011363"
Ertugrul,M,14,"0,613060451"
Erva,F,77,"0,608811467"
Ervan,M,9,"0,554661971"
Erve,M,7,"0,518607698"
Ervin,M,57,"0,137587793"
Erwan,M,37143,"0,748769409"
Erwann,M,5329,"0,793487662"
Erwin,M,1385,"0,514429555"
Erwoan,M,7,"0,050085062"
Ery,M,4,"0,299188193"
Eryk,M,3,"0,336440966"
Eryn,F,90,"0,786257743"
Eryne,F,194,"0,532784714"
Erynn,F,3,"0,308320122"
Erza,F,9,"0,148576522"
Esad,M,3,"0,115301997"
Esaie,M,39,"0,788522718"
Esaïe,M,30,"0,515343008"
Ésaïe,M,3,"0,88476918"
Esat,M,3,"0,060631525"
Esdras,M,9,"0,69580087"
Esen,F,3,"0,509887698"
Eshan,M,3,"0,446138006"
Esila,F,120,"0,331974804"
Esin,F,12,"0,832866084"
Eslem,F,314,"0,745767661"
Esma,F,1425,"0,017299735"
Esmanur,F,16,"0,354147045"
Esma-Nur,F,3,"0,671152876"
Esme,F,3,"0,807484736"
Esmee,F,3,"0,133172175"
Esmée,F,135,"0,089981106"
Esmeralda,F,154,"0,278799824"
Esperance,F,347,"0,973346332"
Esperance,M,10,"0,938287217"
Espérance,F,4,"0,878227636"
Esperanza,F,43,"0,166812314"
Esprit,M,84,"0,813459638"
Esra,F,700,"0,952005177"
Esraa,F,9,"0,313410614"
Essam,M,6,"0,267074491"
Essia,F,35,"0,289627859"
Essil,F,9,"0,184508536"
Essya,F,14,"0,172426456"
Esteban,M,26222,"0,914519274"
Estéban,M,775,"0,588063841"
Estebàn,M,5,"0,087402803"
Estebane,M,21,"0,307771471"
Estebann,M,33,"0,908361631"
Estebe,M,9,"0,923078428"
Estee,F,3,"0,376101881"
Estella,F,106,"0,583006753"
Estelle,F,70267,"0,596749864"
Estellie,F,28,"0,975324534"
Ester,F,32,"0,636762088"
Estera,F,9,"0,802850414"
Esterina,F,6,"0,410522794"
Estevan,M,46,"0,861625098"
Estheban,M,3,"0,972540708"
Esthel,F,9,"0,648981936"
Esther,F,12581,"0,678524851"
Esther,M,19,"0,567389092"
Esthere,F,4,"0,132163816"
Estitxu,F,17,"0,18823136"
Estrella,F,34,"0,52633679"
Etan,M,610,"0,277917087"
Étan,M,3,"0,454522968"
Etane,M,3,"0,05342812"
Etann,M,42,"0,086078806"
Ethan,M,59484,"0,984951102"
Éthan,M,1162,"0,340671036"
Ethanaël,M,3,"0,952762178"
Ethane,M,64,"0,730441991"
Ethaniel,M,11,"0,12564013"
Ethann,M,781,"0,99571676"
Éthann,M,3,"0,704074716"
Ethel,F,430,"0,513711867"
Ethem,M,3,"0,234480646"
Etienna,F,53,"0,065196251"
Etienne,F,264,"0,320324989"
Etienne,M,80598,"0,416838453"
Étienne,M,105,"0,816234775"
Etiennette,F,4798,"0,832460821"
Etiennise,F,226,"0,637597787"
Ettore,M,14,"0,147505026"
Euchariste,F,3,"0,149399321"
Eucher,M,47,"0,159697006"
Eudes,F,18,"0,859002872"
Eudes,M,74,"0,246088255"
Eudore,M,3,"0,793194383"
Eudoxie,F,205,"0,57405962"
Eudoxie,M,22,"0,930166899"
Eugene,M,26,"0,149398041"
Eugène,M,103126,"0,055205549"
Eugène,F,23,"0,975115516"
Eugenia,F,194,"0,378029364"
Eugenie,F,151,"0,923933617"
Eugénie,M,3,"0,25367893"
Eugénie,F,65795,"0,278226378"
Eugenio,M,37,"0,674499962"
Eulalia,F,3,"0,155410819"
Eulalie,M,59,"0,702559747"
Eulalie,F,2924,"0,502227582"
Eulaly,F,3,"0,737838664"
Euloge,M,288,"0,798030123"
Euloge,F,122,"0,791216248"
Eunice,F,147,"0,675592696"
Euphemie,F,101,"0,319554719"
Euphrase,M,18,"0,255584878"
Euphrasie,F,1183,"0,293798611"
Euphrasie,M,20,"0,006915546"
Euphroisie,F,12,"0,737402676"
Euphrosine,F,12,"0,362193406"
Euria,F,5,"0,251319227"
Eurielle,F,6,"0,170578844"
Eurydice,F,52,"0,67675056"
Eusebe,M,474,"0,527712831"
Eusebe,F,107,"0,701460796"
Eusebie,F,26,"0,182838938"
Eusebio,M,15,"0,316615375"
Eustache,F,164,"0,698474051"
Eustache,M,780,"0,254554159"
Eustase,M,152,"0,007750033"
Eustase,F,68,"0,160491682"
Eustasie,F,16,"0,467413887"
Eutrope,M,49,"0,921970926"
Eutrope,F,34,"0,444883311"
Eva,F,79225,"0,9609565"
Éva,F,1062,"0,652822848"
Evaelle,F,48,"0,081852644"
Evaëlle,F,3,"0,333840509"
Eva-Luna,F,3,"0,359433536"
Eva-Marie,F,3,"0,509499526"
Evan,M,40577,"0,504617559"
Évan,M,277,"0,168448528"
Evana,F,96,"0,400382621"
Evane,M,3,"0,176266343"
Evane,F,71,"0,135229809"
Evangeline,F,21,"0,970213509"
Evangéline,F,7,"0,197354026"
Evann,M,3207,"0,208948206"
Évann,M,3,"0,163485948"
Evans,M,352,"0,123966908"
Evan's,M,9,"0,906944224"
Evariste,M,755,"0,86162632"
Evariste,F,97,"0,711694539"
Eva-Rose,F,8,"0,610214347"
Eve,F,11275,"0,169488669"
Ève,F,161,"0,899974303"
Evelina,F,36,"0,846191585"
Eveline,F,14735,"0,504717643"
Eve-Line,F,3,"0,929028664"
Evely,F,3,"0,880263444"
Evelyn,F,36,"0,519039034"
Evelyne,F,125623,"0,334648098"
Évelyne,F,61,"0,249736573"
Evelyse,F,34,"0,198881818"
Eve-Marie,F,31,"0,108981202"
Even,M,344,"0,931176972"
Evenor,M,168,"0,764651955"
Evens,M,28,"0,715687759"
Evenson,M,3,"0,336276637"
Evie,F,62,"0,447120874"
Evin,F,35,"0,97514946"
Evodie,F,58,"0,268194343"
Evrard,M,48,"0,728312503"
Evy,F,558,"0,635881159"
Évy,F,10,"0,211458164"
Ewa,F,18,"0,362784783"
Ewald,M,126,"0,070970534"
Ewan,M,5085,"0,949122613"
Ewann,M,199,"0,510172358"
Ewen,M,9833,"0,960239033"
Ewena,F,3,"0,929863394"
Ewenn,M,1014,"0,838342909"
Exauce,M,63,"0,021139175"
Exaucé,M,7,"0,588351185"
Exaucee,F,9,"0,299803122"
Expedie,M,53,"0,148299917"
Expedit,M,873,"0,20423941"
Expédit,M,3,"0,295833663"
Expedita,F,63,"0,588940535"
Expedite,F,220,"0,90706395"
Eya,F,766,"0,113290998"
Éya,F,3,"0,556034148"
Eyad,M,35,"0,363116541"
Eyal,M,250,"0,075592092"
Eydan,M,3,"0,734776996"
Eydel,F,3,"0,315664746"
Eyden,M,463,"0,957240411"
Eyla,F,3,"0,291340411"
Eylan,M,3,"0,592229485"
Eyleen,F,3,"0,948936853"
Eyline,F,17,"0,647711838"
Eylon,M,4,"0,791132333"
Eylul,F,9,"0,899370971"
Eylül,F,10,"0,430376599"
Eyma,F,4,"0,214059135"
Eymen,M,709,"0,278182355"
Eymeric,M,74,"0,32515336"
Eymerick,M,3,"0,274412328"
Eytan,M,318,"0,534747073"
Eythan,M,254,"0,014790988"
Eyup,M,6,"0,590817783"
Ezechiel,M,117,"0,251359015"
Ezéchiel,M,20,"0,125004877"
Ézéchiel,M,22,"0,098811843"
Ezeckiel,M,6,"0,193537572"
Ezekiel,M,128,"0,836887659"
Ezékiel,M,22,"0,578330211"
Ézékiel,M,6,"0,721981378"
Ezel,M,32,"0,660397225"
Ezel,F,10,"0,757809607"
Ezequiel,M,35,"0,349844787"
Ezéquiel,M,3,"0,204042622"
Ezer,M,3,"0,14024477"
Ezgi,F,12,"0,456939388"
Ezilda,F,21,"0,283051182"
Ezio,M,2727,"0,537373205"
Ézio,M,16,"0,061551574"
Ezo,F,3,"0,921342329"
Ezra,M,380,"0,31489578"
Ezra,F,3,"0,638797214"
Eztitxu,F,41,"0,281561269"
Ezyo,M,3,"0,578259819"
Ezzio,M,19,"0,141769468"
Fabian,M,1737,"0,823206455"
Fabiana,F,4,"0,624027126"
Fabiano,M,18,"0,078538515"
Fabien,M,108175,"0,209443504"
Fabienne,F,102786,"0,699609798"
Fabio,M,5787,"0,585697144"
Fabiola,F,1128,"0,020732909"
Fabriano,M,6,"0,77449804"
Fabrice,F,18,"0,666194124"
Fabrice,M,132787,"0,586641423"
Fabricio,M,10,"0,70931898"
Fabrina,F,35,"0,648326297"
Fabrine,F,3,"0,13767666"
Fabrizio,M,196,"0,255368437"
Fadel,M,46,"0,247920254"
Fadela,F,132,"0,09072105"
Fadhila,F,12,"0,396478964"
Fadi,M,323,"0,637206167"
Fadia,F,10,"0,867419035"
Fadil,M,3,"0,440154281"
Fadila,F,1589,"0,737355451"
Fadime,F,45,"0,266305353"
Fadma,F,17,"0,597533289"
Fadoua,F,61,"0,290017503"
Fadwa,F,50,"0,010977651"
Fady,M,32,"0,000248528"
Fael,M,22,"0,789285894"
Faël,M,18,"0,877336685"
Fahad,M,28,"0,460611015"
Fahardine,M,3,"0,349137382"
Fahd,M,90,"0,775389555"
Fahed,M,28,"0,823977477"
Fahem,M,3,"0,072069677"
Fahim,M,308,"0,914789185"
Fahima,F,71,"0,534215247"
Fahmi,M,16,"0,836804236"
Faical,M,27,"0,114818633"
Faida,F,3,"0,452720634"
Faina,F,18,"0,71335059"
Fairouz,F,23,"0,500804441"
Fairouze,F,4,"0,798886834"
Faissal,M,31,"0,155003806"
Faith,F,52,"0,731719384"
Faiz,M,29,"0,667106273"
Faïz,M,4,"0,695000686"
Faiza,F,1083,"0,159795614"
Faïza,F,56,"0,48151333"
Faizah,F,3,"0,353827786"
Faizan,M,6,"0,528636713"
Faker,M,3,"0,375128258"
Fakri,M,3,"0,391806621"
Falida,F,3,"0,71462838"
Falilou,M,3,"0,394750809"
Fallon,F,28,"0,375700972"
Fallone,F,29,"0,240962808"
Fallou,M,22,"0,818625189"
Falone,F,13,"0,726157445"
Faly,M,3,"0,45524584"
Fama,F,6,"0,764739449"
Famara,M,3,"0,295264592"
Fanch,M,75,"0,143254324"
Fanchette,F,12,"0,812595377"
Fanchon,F,15,"0,017260942"
Fanelie,F,76,"0,327556638"
Fanélie,F,6,"0,833618152"
Fanely,F,4,"0,679570454"
Fanette,F,80,"0,167037732"
Fannie,F,108,"0,713408802"
Fanny,F,76864,"0,228944555"
Fanta,F,1628,"0,153718622"
Fantin,M,79,"0,864705773"
Fantine,F,1418,"0,803710043"
Fany,F,338,"0,912742065"
Faouzi,M,694,"0,828148759"
Faouzia,F,31,"0,265879155"
Farah,F,7164,"0,000306076"
Farel,M,75,"0,950094156"
Farell,M,41,"0,143916959"
Fares,M,5238,"0,311157975"
Farés,M,6,"0,511207092"
Farès,M,828,"0,13292759"
Faress,M,3,"0,307529943"
Faresse,M,6,"0,491899175"
Farha,F,27,"0,137261146"
Farhan,M,16,"0,165198033"
Farhat,M,3,"0,281070693"
Farid,M,15765,"0,496388194"
Farida,F,6685,"0,125171927"
Faride,M,88,"0,030033711"
Faris,M,55,"0,534378648"
Fariza,F,7,"0,410872029"
Farmata,F,3,"0,982092978"
Farouck,M,4,"0,922638281"
Faroudja,F,20,"0,974385249"
Farouk,M,680,"0,368347722"
Farouq,M,3,"0,913446647"
Farrah,F,83,"0,702304901"
Farrel,M,3,"0,309486571"
Fatah,M,104,"0,786359326"
Fateh,M,27,"0,06516808"
Fateha,F,3,"0,083126803"
Fatema,F,13,"0,908777082"
Faten,F,165,"0,955243467"
Fathi,M,345,"0,34067591"
Fathia,F,166,"0,076442918"
Fathima,F,3,"0,314710306"
Fatia,F,46,"0,438206156"
Fatih,M,848,"0,698621619"
Fatiha,F,6902,"0,753308162"
Fatim,F,203,"0,395329205"
Fatima,F,24582,"0,513459265"
Fatimata,F,968,"0,775444339"
Fatimatou,F,18,"0,163823353"
Fatima-Zahra,F,349,"0,248532901"
Fatima-Zohra,F,173,"0,107966975"
Fatime,F,12,"0,136854952"
Fatimé,F,3,"0,131682728"
Fatina,F,3,"0,139541899"
Fatine,F,18,"0,123158355"
Fatira,F,3,"0,32035653"
Fatma,F,4581,"0,984439814"
Fatmana,F,3,"0,966813878"
Fatmanur,F,3,"0,189845443"
Fatmata,F,3,"0,702616934"
Fatna,F,276,"0,072927861"
Fatou,F,1504,"0,503082304"
Fatouma,F,479,"0,66420861"
Fatoumata,F,7747,"0,530063932"
Fatoumia,F,3,"0,003071762"
Faty,F,26,"0,493097417"
Faudel,M,6,"0,672960802"
Fauste,F,16,"0,987170925"
Fauste,M,19,"0,254710901"
Faustin,M,858,"0,461939568"
Faustin,F,19,"0,095524571"
Faustina,F,9,"0,872294494"
Faustine,F,17011,"0,347734088"
Faustino,M,6,"0,563331338"
Fausto,M,21,"0,64772223"
Faustyne,F,3,"0,259117757"
Fauve,F,13,"0,248873629"
Fauvette,F,17,"0,079144345"
Favour,F,6,"0,515009124"
Fawzi,M,33,"0,72178286"
Fawzia,F,15,"0,340981943"
Fayad,M,19,"0,227099795"
Fayaz,M,3,"0,568767036"
Faycal,M,1716,"0,461067357"
Fayçal,M,86,"0,164167976"
Faycel,M,6,"0,856203494"
Faye,F,4,"0,558938067"
Fayel,M,6,"0,050121599"
Faysal,M,32,"0,246919686"
Fayssal,M,96,"0,963023542"
Fazia,F,120,"0,059450211"
Fazil,M,3,"0,076629765"
Fazila,F,31,"0,209801893"
Federica,F,3,"0,387414149"
Federico,M,54,"0,775869481"
Fedi,M,9,"0,299204446"
Fedwa,F,3,"0,472365895"
Fedy,M,3,"0,727007532"
Fehmi,M,3,"0,685972501"
Feinda,F,6,"0,624201267"
Felice,F,6,"0,234284167"
Felice,M,4,"0,808582748"
Felicia,F,1058,"0,227044239"
Félicia,F,54,"0,060769908"
Feliciane,F,10,"0,186482069"
Felicianne,F,29,"0,205083991"
Felicie,F,8366,"0,721946397"
Félicie,F,193,"0,74746202"
Felicien,M,3569,"0,900104811"
Félicien,M,40,"0,927557241"
Felicienne,F,1066,"0,212289979"
Felicite,M,73,"0,303362257"
Felicite,F,2533,"0,593843189"
Félicité,F,27,"0,12918565"
Felicitee,F,18,"0,32774689"
Felide,F,3,"0,628619953"
Felie,F,9,"0,739518055"
Feline,F,3,"0,322974558"
Felipe,M,252,"0,25079654"
Felisa,F,3,"0,518708433"
Felise,F,3,"0,677662101"
Felix,M,520,"0,184094329"
Félix,M,43547,"0,075062487"
Félix,F,185,"0,217844764"
Felixe,F,27,"0,750416483"
Felixia,F,19,"0,167878302"
Felixine,F,4,"0,279872899"
Fella,F,3,"0,974670685"
Femi,M,3,"0,735758487"
Fenda,F,38,"0,710958025"
Fenelon,M,32,"0,515366526"
Ferdaous,F,3,"0,965299176"
Ferdaws,F,3,"0,073217623"
Ferdi,M,7,"0,768957143"
Ferdinand,F,9,"0,773248579"
Ferdinand,M,12311,"0,764973387"
Ferdinande,F,98,"0,496602404"
Ferdinando,M,3,"0,053749088"
Ferdine,F,7,"0,293335148"
Ferdy,M,6,"0,039918962"
Ferhat,M,123,"0,357919976"
Ferial,F,3,"0,975376747"
Ferida,F,3,"0,210982358"
Ferie,M,125,"0,527139877"
Feriee,F,4,"0,120406438"
Feriel,F,765,"0,395771285"
Fériel,F,86,"0,396611453"
Ferielle,F,14,"0,697860803"
Ferima,F,6,"0,216964066"
Ferjeux,M,10,"0,919258318"
Ferlande,F,3,"0,184766054"
Ferly,M,9,"0,258039304"
Fernand,M,116349,"0,009417388"
Fernanda,F,365,"0,732103828"
Fernande,F,83389,"0,964284367"
Fernandine,F,3,"0,903051461"
Fernando,M,2928,"0,675839917"
Ferouz,F,3,"0,549069849"
Ferreol,M,13,"0,567680649"
Ferréol,M,20,"0,851220056"
Ferrer,M,18,"0,220774878"
Ferrier,M,7,"0,619851091"
Feryel,F,623,"0,120899539"
Féryel,F,9,"0,180514223"
Feryelle,F,3,"0,653920702"
Fetah,M,3,"0,640440333"
Feten,F,6,"0,389694852"
Fethi,M,156,"0,836516379"
Feyriel,F,3,"0,041895048"
Feyza,F,206,"0,569034134"
Fiacre,F,12,"0,637023762"
Fiacre,M,80,"0,509851313"
Fiby,F,3,"0,709944284"
Fidel,M,15,"0,703752911"
Fidele,F,43,"0,509530226"
Fidele,M,262,"0,490087019"
Fidelia,F,12,"0,885598115"
Fideline,F,205,"0,485124211"
Fidéline,F,3,"0,796218843"
Fidelis,M,6,"0,403357391"
Fidji,F,3,"0,58332323"
Fifi,F,4,"0,73970341"
Filip,M,283,"0,896554292"
Filipe,M,1629,"0,850821658"
Filippo,M,73,"0,633007251"
Filiz,F,103,"0,619958926"
Fillette,F,3,"0,272252765"
Filly,F,3,"0,500172827"
Filomena,F,32,"0,562177907"
Fily,M,3,"0,290024051"
Fily,F,20,"0,833752865"
Finda,F,3,"0,176444552"
Finn,M,3,"0,327995704"
Fiona,F,9501,"0,434232456"
Fiora,F,12,"0,025295269"
Fiorella,F,24,"0,042072419"
Fiorenzo,M,17,"0,046327687"
Fiorina,F,3,"0,762768466"
Firas,M,239,"0,698003858"
Firat,M,39,"0,050784326"
Firdaous,F,112,"0,434143047"
Firdaws,F,739,"0,093710515"
Firdawsse,F,3,"0,948744543"
Firdevs,F,3,"0,274961026"
Firma,F,9,"0,240484774"
Firmin,M,5300,"0,428089538"
Firmin,F,56,"0,221183197"
Firmine,F,227,"0,796083744"
Firouze,F,3,"0,972764528"
Flavia,F,214,"0,540214954"
Flavian,M,155,"0,615689614"
Flavie,F,15212,"0,925361868"
Flavien,F,19,"0,092619647"
Flavien,M,11240,"0,896064791"
Flavienne,F,13,"0,859612913"
Flavio,M,2140,"0,316306027"
Flavius,M,3,"0,757644592"
Flavy,F,103,"0,393509613"
Fleur,F,2728,"0,342056483"
Fleure,F,3,"0,502163679"
Fleuriane,F,6,"0,37995916"
Fleurice,F,3,"0,41798433"
Fleurie,F,7,"0,468876362"
Fleurine,F,280,"0,917531212"
Fleuris,M,6,"0,716559451"
Fleury,M,683,"0,867984665"
Flor,F,3,"0,087174712"
Flora,F,16236,"0,841076675"
Flora,M,27,"0,366346942"
Floralie,F,3,"0,997372378"
Floraline,F,4,"0,46382338"
Floran,M,33,"0,278726704"
Florane,F,26,"0,852291014"
Florbela,F,6,"0,926148168"
Flore,M,7,"0,759427864"
Flore,F,8020,"0,812158784"
Floreal,M,112,"0,026834475"
Florelle,F,58,"0,628908424"
Florence,F,144541,"0,533790113"
Florencia,F,22,"0,611980195"
Florent,F,3,"0,476378501"
Florent,M,66222,"0,934749232"
Florentin,M,4254,"0,937748487"
Florentin,F,3,"0,037592004"
Florentina,F,3,"0,154580296"
Florentine,F,2118,"0,57837385"
Florestan,M,9,"0,828257574"
Florestine,F,106,"0,64678617"
Florette,F,84,"0,658874422"
Floria,F,36,"0,842027201"
Florian,M,125132,"0,184254798"
Floriana,F,14,"0,223090678"
Floriane,F,16945,"0,818767918"
Florianne,F,121,"0,841343329"
Floriant,M,19,"0,844185694"
Floribert,M,10,"0,468461427"
Florida,F,36,"0,707064306"
Floride,M,3,"0,647567"
Florie,F,1320,"0,217088119"
Florient,M,63,"0,28307957"
Florimond,M,702,"0,918451535"
Florimonde,F,33,"0,913812324"
Florin,M,28,"0,770376953"
Florina,F,36,"0,885335537"
Florinda,F,3,"0,010322294"
Florine,F,10054,"0,122397934"
Floris,M,167,"0,592183648"
Florise,F,49,"0,407536002"
Florius,M,6,"0,390692884"
Florus,M,7,"0,280619054"
Flory,M,3,"0,872052557"
Flory,F,3,"0,624254789"
Floryan,M,21,"0,163619075"
Floryne,F,23,"0,901287723"
Floryse,F,3,"0,673162524"
Floyd,M,3,"0,850564981"
Fode,M,98,"0,760377692"
Fodé,M,32,"0,77114459"
Fodie,M,97,"0,617991612"
Fodié,M,13,"0,845805398"
Fodil,M,10,"0,005811365"
Fort,M,3,"0,636754211"
Fortuna,F,143,"0,895212652"
Fortunato,M,3,"0,503817321"
Fortune,M,1733,"0,832303792"
Fortune,F,7,"0,92831832"
Fortunee,F,415,"0,21971547"
Fouad,M,3451,"0,425604751"
Fouade,M,3,"0,689657766"
Foucauld,M,154,"0,525268085"
Foucault,M,7,"0,577765866"
Foudil,M,3,"0,394596696"
Foued,M,267,"0,361142516"
Fouhad,M,3,"0,041726515"
Foulemata,F,54,"0,870472568"
Foulematou,F,7,"0,853418883"
Fouleymata,F,9,"0,956996219"
Foulques,M,6,"0,785197505"
Foune,F,108,"0,906017058"
Founé,F,12,"0,793836367"
Fousia,F,6,"0,44886638"
Fousseni,M,10,"0,840558977"
Fousseny,M,27,"0,68532987"
Fousseyni,M,3,"0,45840472"
Fouzi,M,60,"0,944895145"
Fouzia,F,1033,"0,698173672"
Franc,M,520,"0,825979883"
Franca,F,370,"0,172430098"
France,F,23234,"0,570091487"
France,M,586,"0,973302169"
France-Aimée,F,21,"0,303618533"
France-Anne,F,3,"0,723734504"
France-Hélène,F,10,"0,789103713"
Francelin,M,3,"0,349039394"
Franceline,F,643,"0,947599617"
France-Line,F,28,"0,104607542"
Francelise,F,588,"0,14621267"
France-Lise,F,309,"0,661050828"
Francelyne,F,16,"0,808063587"
Francelyse,F,15,"0,902930936"
France-Marie,F,24,"0,589168287"
France-May,F,55,"0,185558737"
Frances,F,20,"0,956664869"
Francesa,F,20,"0,543125245"
Francesca,F,1480,"0,076528183"
Francesca-Maria,F,14,1.64E+00
Francesco,M,1451,"0,007298824"
Francescu,M,111,"0,085978407"
Francescu-Maria,M,12,"0,348589393"
Franceska,F,6,"0,050481353"
Francette,F,5550,"0,206639456"
Franceza,F,6,"0,107401281"
Franchin,M,20,"0,954676364"
Francia,F,1139,"0,920099764"
Franciana,F,3,"0,322425957"
Franciane,F,1023,"0,57952208"
Francianne,F,53,"0,98673559"
Franciette,F,3,"0,501569408"
Francile,F,26,"0,480043752"
Francillette,F,4,"0,30084821"
Francina,F,31,"0,969081783"
Francine,F,89415,"0,407152159"
Francinet,M,61,"0,144222593"
Francinette,F,6,"0,102375971"
Francis,M,162874,"0,896425141"
Françis,M,8,"0,309804577"
Francisca,F,558,"0,48449009"
Francisco,M,4782,"0,372519849"
Francise,F,110,"0,719862572"
Franciska,F,82,"0,445843866"
Francisque,M,3730,"0,748887399"
Franciszek,M,40,"0,503959014"
Francius,M,50,"0,523218229"
Franck,M,174846,"0,063519148"
Franckie,M,57,"0,637096444"
Francklin,M,3,"0,982203434"
Franck-Olivier,M,12,"0,908266903"
Francky,M,796,"0,191121176"
Franco,M,1248,"0,509699844"
Francois,M,180,"0,457471812"
François,M,397176,"0,221305361"
François,F,68,"0,440747621"
François-Antoine,M,3,"0,59876946"
